experiment,year,cropped section,new start date,new end date,operation,sections,method,operation type,flag,intensity,Amount,Units,water,water unit,variety,dressing,machine,orig_operation
Broadbalk,2013,forage maize,10/06/2013,,Applied Nitram (post-emergent) to Maize,strip 17,,agronomic fertilization process,4,,556,kg/ha,,,,,,
Broadbalk,2013,winter wheat,12/03/2013,,Nitram applied,"plots - 12, 17, 18 and 19",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Applied Nitram on plots - 12, 17, 18 and 19"
Broadbalk,2013,winter wheat,24/04/2013,,Nitram applied,"strips 6, 12, 17, 18, 19",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Applied Nitram on plots, 1, 2.1, 139 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19. 417 kg/ha 556 kg/ha 696 835 kg/ha kg/ha kg/ha"
Broadbalk,2013,winter wheat,24/04/2013,,Nitram applied,"strips 2.1, 7",,agronomic fertilization process,4,,278,kg/ha,,,,,,
Broadbalk,2013,winter wheat,24/04/2013,,Nitram applied,strip 8,,agronomic fertilization process,4,,417,kg/ha,,,,,,
Broadbalk,2013,winter wheat,24/04/2013,,Nitram applied,"strips 1, 9, 10, 11, 13, 14, 20",,agronomic fertilization process,4,,556,kg/ha,,,,,,
Broadbalk,2013,winter wheat,24/04/2013,,Nitram applied,strip 15,,agronomic fertilization process,4,,696,kg/ha,,,,,,
Broadbalk,2013,winter wheat,24/04/2013,,Nitram applied,strip 16,,agronomic fertilization process,4,,835,kg/ha,,,,,,
Broadbalk,2013,winter wheat,21/05/2013,,Nitram applied,"plots 12, 17, 18 and 19",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Applied Nitram to WW on plots 12, 17, 18 and 19"
Broadbalk,2014,all sections,30/09/2013,,K* muriate of potash,plots 140-149,,agronomic fertilization process,4,,181,kg/ha,,,,,,Spread MOP on plots 140-149
Broadbalk,2014,all sections,30/09/2013,,triple superphosphate,"plots 180-189, 170-179, 140-149, 130-139, 110-119",,agronomic fertilization process,4,,171,kg/ha,,,,,,"Applied TSP - Plots 180-189, 170-179, 140-149, 130-139, 110-119"
Broadbalk,2014,all sections,02/10/2013,,FYM applied,plots 2.20-2.29 and 2.10- 2.19 - Not Section 4,,agronomic fertilization process,4,,35,t/ha,,,,,,Applied FYM to plots 2.20-2.29 and 2.10- 2.19 - Not Section 4
Broadbalk,2014,all sections,04/10/2013,,FYM applied,plots 2.20-2.29 and 2.10- 2.19 - Not Section 4,,agronomic fertilization process,4,,35,t/ha,,,,,,Applied FYM to plots 2.20-2.29 and 2.10- 2.19 - Not Section 4
Broadbalk,2014,all sections,03/04/2014,,Applied Nitram @ 35% N,strip 15 but not in sections in 4 or 7,,agronomic fertilization process,4,,696,kg/ha,,,,,,Applied Nitram @ 35%N - To strip 15 but not in sections in 4 or 7
Broadbalk,2014,all sections,03/04/2014,,Applied Nitram @ 35% N,strip 16 but not in sections in 4 or 7,,agronomic fertilization process,4,,835,kg/ha,,,,,,Applied Nitram @ 35%N - To strip 16 but not in sections in 4 or 7
Broadbalk,2014,all sections,04/04/2014,,Applied Nitram @ 35% N,strip 2.1 but not in sections in 4 or 7,,agronomic fertilization process,4,,417,kg/ha,,,,,,Applied Nitram @ 35%N - To strip 2.1 but not in sections in 4 or 7
Broadbalk,2014,all sections,09/04/2014,,kieserite,"Not to plots in strips 01, 2.1, 2.2, 03, 10, 13, 14",,agronomic fertilization process,4,,80,kg/ha,,,,,,"Applied Kieserite Treatments - Not to plots in strips 01, 2.1, 2.2, 03, 10, 13, 14"
Broadbalk,2014,all sections,09/04/2014,,Applied Sulphate of Potash,"Excluding plots in strips 01, 2.1, 2.2, 03, 10, 11, 14",,agronomic fertilization process,4,,217,kg/ha,,,,,,"Applied SOP - Not to plots in strips 01, 2.1, 2.2, 03, 10, 11, 14"
Broadbalk,2014,all sections,13/05/2014,,Applied Nitram @ 35% N,strip 12 but not in sections 4 or 7,,agronomic fertilization process,4,,139,kg/ha,,,,,,Applied Nitram @ 35%N - To plots in strip 12 but not in sections in 4 or 7
Broadbalk,2014,all sections,13/05/2014,,Applied Nitram @ 35% N,strip 17 but not in sections in 4 or 7,,agronomic fertilization process,4,,139,kg/ha,,,,,,Applied Nitram @ 35%N - To plots in strip 17 but not in sections in 4 or 7
Broadbalk,2014,all sections,13/05/2014,,Applied Nitram @ 35% N,strip 19 but not in sections in 4 or 7,,agronomic fertilization process,4,,139,kg/ha,,,,,,Applied Nitram @ 35%N - To plots in strip 19 but not in sections in 4 or 7
Broadbalk,2014,forage maize,20/05/2014,,Applied Nitram @ 35% N,"strip 06, section 7",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Applied Nitram @ 35%N - To plots in strip 06, section 7"
Broadbalk,2014,forage maize,20/05/2014,,Applied Nitram @ 34.5% N,"To plots in Strips 07, 12, 17, 18, 19, section 7",,agronomic fertilization process,4,,278,kg/ha,,,,,,"Applied Nitram @ 35%N - To plots in Strips 07, 12, 17, 18, 19, section 7"
Broadbalk,2014,forage maize,20/05/2014,,Applied Nitram @ 34.5% N,"plots in Strips 2.1, 08, section 7",,agronomic fertilization process,4,,417,kg/ha,,,,,,"Applied Nitram @ 35%N - To plots in Strips 2.1, 08, section 7"
Broadbalk,2014,forage maize,20/05/2014,,Applied Nitram @ 35% N,"strips 01, 09, 10, 11, 13, 14, in section 7",,agronomic fertilization process,4,,556,kg/ha,,,,,,"Applied Nitram @ 35%N - To plots in strips 01, 09, 10, 11, 13, 14, section 7"
Broadbalk,2014,forage maize,20/05/2014,,Applied Nitram @ 35% N,"strip 15, section 7",,agronomic fertilization process,4,,696,kg/ha,,,,,,"Applied Nitram @ 35%N - To plots in strip 15, section 7"
Broadbalk,2014,forage maize,20/05/2014,,Applied Nitram @ 35% N,"strip 16, section 7",,agronomic fertilization process,4,,835,kg/ha,,,,,,"Applied Nitram @ 35%N - To plots in strip 16, section 7"
Broadbalk,2014,forage maize,16/06/2014,,Applied Nitram @ 35% N,"strip 12, section 7",,agronomic fertilization process,4,,417,kg/ha,,,,,,"Applied Nitram @ 35%N - To plots in strip 12, section 7"
Broadbalk,2014,forage maize,16/06/2014,,Applied Nitram @ 34.5% N,"plots in Strips 07, 12, 17, 18, 19, section 7",,agronomic fertilization process,4,,278,kg/ha,,,,,,"Applied Nitram @ 35%N - To plots in Strips 07, 12, 17, 18, 19, section 7"
Broadbalk,2014,forage maize,16/06/2014,,Applied Nitram @ 35% N,"strip 19, section 7",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Applied Nitram @ 35%N - To plots in strip 19, section 7"
Broadbalk,2014,winter wheat,10/03/2014,,Applied Nitram @ 35% N,"strips 12, 17, 18, 19 but not in sections in 4 or 7",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Applied Nitram @ 35%N - To strips 12, 17, 18, 19 but not in sections in 4 or 7"
Broadbalk,2014,winter wheat,03/04/2014,,Applied Nitram @ 35% N,strips 6 and 19 but not in sections in 4 or 7,,agronomic fertilization process,4,,139,kg/ha,,,,,,Applied Nitram @ 35%N - To strips 6 and 19 but not in sections in 4 or 7
Broadbalk,2014,winter wheat,03/04/2014,,Applied Nitram @ 35% N,strips 7 and 18 but not in sections in 4 or 7,,agronomic fertilization process,4,,278,kg/ha,,,,,,Applied Nitram @ 35%N - To strips 7 and 18 but not in sections in 4 or 7
Broadbalk,2014,winter wheat,03/04/2014,,Applied Nitram @ 35% N,strips 8 and 12 but not in sections in 4 or 7,,agronomic fertilization process,4,,417,kg/ha,,,,,,Applied Nitram @ 35%N - To strips 8 and 12 but not in sections in 4 or 7
Broadbalk,2014,winter wheat,03/04/2014,,Applied Nitram @ 35% N,"strips 01, 09, 10, 11, 13, 14, 17, 20 but not in sections 4 or 7",,agronomic fertilization process,4,,556,kg/ha,,,,,,"Applied Nitram @ 35%N - To strips 01, 09, 10, 11, 13, 14, 17, 20 but not in"
Broadbalk,2014,winter wheat,13/05/2014,,Applied Nitram @ 35% N,strip 18 but not in sections in 4 or 7,,agronomic fertilization process,4,,139,kg/ha,,,,,,Applied Nitram @ 35%N - To plots in strip 18 but not in sections in 4 or 7
Broadbalk,2015,all sections,02/10/2014,,triple superphosphate,"strips 11, 13, 14, 17 & 18",,agronomic fertilization process,4,,171,kg/ha,,,,,,"Applied TSP - strips 11, 13, 14, 17 & 18 all sections"
Broadbalk,2015,all sections,02/10/2014,,K* muriate of potash,Strip 14; All Sections,,agronomic fertilization process,4,,181,kg/ha,,,,,,Applied MOP Fertiliser - Strip 14; All Sections
Broadbalk,2015,all sections,03/10/2014,,FYM applied,plots 2.20-2.29 and 2.10-2.19 - Not Section 5,,agronomic fertilization process,4,,35,l/ha,,,,,,Applied FYM to plots 2.20-2.29 and 2.10-2.19 - Not Section 5
Broadbalk,2015,all sections,16/04/2015,,kieserite,"all sections, strips 5, 6, 7, 8, 9, 11, 12, 15, 16, 17, 18, 19 & 20,",,agronomic fertilization process,4,,80,kg/ha,,,,,,"Applied Kieserite Fertiliser - to strips 5, 6, 7, 8, 9, 11, 12, 15, 16, 17, 18, 19 & 20, all sections"
Broadbalk,2015,all sections,16/04/2015,,Applied Sulphate of Potash,"strips 5, 6, 7, 8, 9, 12, 13, 15, 16, 17, 18, 19 & 20,",,agronomic fertilization process,4,,217,kg/ha,,,,,,"Applied SOP - strips 5, 6, 7, 8, 9, 12, 13, 15, 16, 17, 18, 19 & 20, all sections"
Broadbalk,2015,all sections,17/04/2015,,Applied Nitram @ 34.5% N,"strips 7 and 18 - not sections 4, 5, 8",,agronomic fertilization process,4,,278,kg/ha,,,,,,Applied Nitram @ 34.5%N - To strips 7 and 18 - not
Broadbalk,2015,all sections,17/04/2015,,Applied Nitram @ 34.5% N,"strips 8 and 12 - not sections 4, 5, 8",,agronomic fertilization process,4,,417,kg/ha,,,,,,Applied Nitram @ 34.5%N - To strips 8 and 12 - not
Broadbalk,2015,all sections,17/04/2015,,Applied Nitram @ 34.5% N,"strips 1, 9, 10, 11, 13, 14, 17, 20 not sections in 4, 5 or 8",,agronomic fertilization process,4,,556,kg/ha,,,,,,"Applied Nitram @ 34.5%N - To strips 1, 9, 10, 11, 13, 14, 17, 20 - not sections in 4, 5 or 8"
Broadbalk,2015,all sections,17/04/2015,,Applied Nitram @ 34.5% N,"strip 15 - not sections 4, 5, 8",,agronomic fertilization process,4,,696,kg/ha,,,,,,Applied Nitram @ 34.5%N - To strip 15 - not
Broadbalk,2015,all sections,17/04/2015,,Applied Nitram @ 34.5% N,"strip 16 not sections in 4, 5 or 8",,agronomic fertilization process,4,,835,kg/ha,,,,,,"Applied Nitram @ 34.5%N - To strip 16 - not sections in 4, 5 or 8"
Broadbalk,2015,all sections,08/05/2015,,Applied Nitram @ 34.5% N,"strips 12, 17, 18 & 19 not sections 4, 5 or 8",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Applied Nitram @ 34.5%N - strips 12, 17, 18 & 19 - not sections 4, 5 or 8"
Broadbalk,2015,forage maize,08/05/2015,,Applied Nitram @ 34.5% N,strips 6 and 19 - section 4 only,,agronomic fertilization process,4,,139,kg/ha,,,,,,Applied Nitram @ 34.5%N - To strips 6 and 19 - section 4 only
Broadbalk,2015,forage maize,08/05/2015,,Applied Nitram @ 34.5% N,strips 7 and 18 - section 4 only,,agronomic fertilization process,4,,278,kg/ha,,,,,,Applied Nitram @ 34.5%N - To strips 7 and 18 - section 4 only
Broadbalk,2015,forage maize,08/05/2015,,Applied Nitram @ 34.5% N,strips 8 and 12 - section 4 only,,agronomic fertilization process,4,,417,kg/ha,,,,,,Applied Nitram @ 34.5%N - To strips 8 and 12 - section 4 only
Broadbalk,2015,forage maize,08/05/2015,,Applied Nitram @ 34.5% N,strip 15 section 4 only,,agronomic fertilization process,4,,696,kg/ha,,,,,,Applied Nitram @ 34.5%N - To strip 15 - section 4 only
Broadbalk,2015,forage maize,08/05/2015,,Applied Nitram @ 34.5% N,strip 16 section 4 only,,agronomic fertilization process,4,,835,kg/ha,,,,,,Applied Nitram @ 34.5%N - To strip 16 - section 4 only
Broadbalk,2015,forage maize,22/05/2015,,Applied Nitram @ 34.5% N,plot 194,,agronomic fertilization process,4,,139,kg/ha,,,,,,Applied Nitram @ 34.5%N - plot 194
Broadbalk,2015,forage maize,22/05/2015,,Applied Nitram @ 34.5% N,plot 184,,agronomic fertilization process,4,,278,kg/ha,,,,,,Applied Nitram @ 34.5%N - plot 184
Broadbalk,2015,forage maize,22/05/2015,,Applied Nitram @ 34.5% N,plot 174,,agronomic fertilization process,4,,556,kg/ha,,,,,,Applied Nitram @ 34.5%N - plot 174
Broadbalk,2015,forage maize,22/05/2015,,Applied Nitram @ 34.5% N,plot 124,,agronomic fertilization process,4,,417,kg/ha,,,,,,Applied Nitram @ 34.5%N - plot 124
Broadbalk,2015,spring wheat,09/04/2015,,Applied Nitram @ 35% N,"strips 12, 17, 18, 19 but not in sections in 4, 5 or 8",,agronomic fertilization process,4,,139,kg/ha,,,,,,"applied Nitram @ 35%N - To strips 12, 17, 18, 19 but not in sections in 4, 5 or 8"
Broadbalk,2015,spring wheat,17/04/2015,,Applied Nitram @ 34.5% N,"strips 6 and 19 - not sections 3, 5, 8",,agronomic fertilization process,4,,139,kg/ha,,,,,,Applied Nitram @ 34.5%N - To strips 6 and 19 - not
Broadbalk,2016,all sections,01/10/2015,,K* muriate of potash,Strip 14; All Sections,,agronomic fertilization process,4,,181,kg/ha,,,,,,Applied MOP Fertiliser - Strip 14; All Sections
Broadbalk,2016,all sections,01/10/2015,,FYM applied,Strips 2.2 and 2.1; All Sections except Section 3,,agronomic fertilization process,4,,35,t/ha,,,,,,Applied FYM - Strips 2.2 and 2.1; All Sections except Section 3
Broadbalk,2016,all sections,01/10/2015,,triple superphosphate,"strips 11, 13, 14, 17 & 18",,agronomic fertilization process,4,,171,kg/ha,,,,,,"Applied TSP - strips 11, 13, 14, 17 & 18"
Broadbalk,2016,all sections,11/04/2016,,Applied Sulphate of Potash,"strips 5, 6, 7, 8, 9, 12, 13, 15, 16, 17, 18, 19 & 20,",,agronomic fertilization process,4,,217,kg/ha,,,,,,"Applied SOP - strips 5, 6, 7, 8, 9, 12, 13, 15, 16, 17, 18, 19 & 20, all sections"
Broadbalk,2016,all sections,13/04/2016,,kieserite,"Strips 5, 6, 7, 8, 9, 11, 12, 15, 16, 17, 18, 19 & 20; All Sections",,agronomic fertilization process,4,,80,kg/ha,,,,,,"Applied Kieserite Fertiliser - Strips 5, 6, 7, 8, 9, 11, 12, 15, 16, 17, 18, 19 & 20; All Sections"
Broadbalk,2016,forage maize,17/05/2016,,Applied Nitram @ 34.5% N,plot 065 Section 5 only,,agronomic fertilization process,4,,139,kg/ha,,,,,,Applied Nitram @ 34.5%N - Section 5 only - Plot 065
Broadbalk,2016,forage maize,17/05/2016,,Applied Nitram @ 34.5% N,"plot 075, 125, 175, 185, 195 Section 5 only",,agronomic fertilization process,4,,278,kg/ha,,,,,,"Applied Nitram @ 34.5%N - Section 5 only - Plot 075, 125, 175, 185, 195"
Broadbalk,2016,forage maize,17/05/2016,,Applied Nitram @ 34.5% N,"plot 085, 215 Section 5 only (plot 215 applied by hand)",,agronomic fertilization process,4,,417,kg/ha,,,,,,"Applied Nitram @ 34.5%N - Section 5 only - Plot 085, 215 (plot 215 applied by hand)"
Broadbalk,2016,forage maize,17/05/2016,,Applied Nitram @ 34.5% N,"plot 095, 105, 115, 135, 145 Section 5 only - ",,agronomic fertilization process,4,,556,kg/ha,,,,,,"Applied Nitram @ 34.5%N - Section 5 only - Plot 095, 105, 115, 135, 145"
Broadbalk,2016,forage maize,17/05/2016,,Applied Nitram @ 34.5% N,plot 155 Section 5 only - ,,agronomic fertilization process,4,,696,kg/ha,,,,,,Applied Nitram @ 34.5%N - Section 5 only - Plot 155
Broadbalk,2016,forage maize,17/05/2016,,Applied Nitram @ 34.5% N,plot 165 Section 5 only - ,,agronomic fertilization process,4,,835,kg/ha,,,,,,Applied Nitram @ 34.5%N - Section 5 only - Plot 165
Broadbalk,2016,forage maize,07/06/2016,,Applied Nitram @ 34.5% N,plot 195 Section 5 only - ,,agronomic fertilization process,4,,139,kg/ha,,,,,,Applied Nitram @ 34.5%N - Section 5 only - Plot 195
Broadbalk,2016,forage maize,07/06/2016,,Applied Nitram @ 34.5% N,plot 185 Section 5 only - ,,agronomic fertilization process,4,,278,kg/ha,,,,,,Applied Nitram @ 34.5%N - Section 5 only - Plot 185
Broadbalk,2016,forage maize,07/06/2016,,Applied Nitram @ 34.5% N,plot 175 Section 5 only - ,,agronomic fertilization process,4,,556,kg/ha,,,,,,Applied Nitram @ 34.5%N - Section 5 only - Plot 175
Broadbalk,2016,forage maize,07/06/2016,,Applied Nitram @ 34.5% N,plot 125 Section 5 only - ,,agronomic fertilization process,4,,417,kg/ha,,,,,,Applied Nitram @ 34.5%N - Section 5 only - Plot 125
Broadbalk,2016,winter wheat,21/03/2016,,Applied Nitram @ 34.5% N,"Sections 0, 1, 2, 4, 6, 7 & 9; Strips 12, 17, 18 & 19",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Applied Nitram @ 34.5%N - Sections 0, 1, 2, 4, 6, 7 & 9; Strips 12, 17, 18 & 19"
Broadbalk,2016,winter wheat,07/04/2016,,Applied Nitram @ 34.5% N,"Sections 0, 1, 2, 4, 6, 7 & 9; Strips 7, 18",,agronomic fertilization process,4,,278,kg/ha,,,,,,"Applied Nitram @ 34.5%N - Sections 0, 1, 2, 4, 6, 7 & 9; Strips 7, 18"
Broadbalk,2016,winter wheat,07/04/2016,,Applied Nitram @ 34.5% N,"Sections 0, 1, 2, 4, 6, 7 & 9; Strips 2.1, 8, 12",,agronomic fertilization process,4,,417,kg/ha,,,,,,"Applied Nitram @ 34.5%N - Sections 0, 1, 2, 4, 6, 7 & 9; Strips 2.1, 8, 12"
Broadbalk,2016,winter wheat,07/04/2016,,Applied Nitram @ 34.5% N,"Sections 0, 1, 2, 4, 6, 7 & 9; Strips 1, 9, 10, 11, 13, 14, 17",,agronomic fertilization process,4,,556,kg/ha,,,,,,"Applied Nitram @ 34.5%N - Sections 0, 1, 2, 4, 6, 7 & 9; Strips 1, 9, 10, 11, 13, 14, 17"
Broadbalk,2016,winter wheat,07/04/2016,,Applied Nitram @ 34.5% N,"Sections 0, 1, 2, 4, 6, 7 & 9; Strip 15",,agronomic fertilization process,4,,696,kg/ha,,,,,,"Applied Nitram @ 34.5%N - Sections 0, 1, 2, 4, 6, 7 & 9; Strip 15"
Broadbalk,2016,winter wheat,07/04/2016,,Applied Nitram @ 34.5% N,"Sections 0, 1, 2, 4, 6, 7 & 9; Strip 16",,agronomic fertilization process,4,,835,kg/ha,,,,,,"Applied Nitram @ 34.5%N - Sections 0, 1, 2, 4, 6, 7 & 9; Strip 16"
Broadbalk,2016,winter wheat,05/05/2016,,Applied Nitram @ 34.5% N,"Sections 0, 1, 2, 4, 6, 7 & 9; Strips 12, 17, 18 & 19",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Applied Nitram @ 34.5%N - Sections 0, 1, 2, 4, 6, 7 & 9; Strips 12, 17, 18 & 19"
Broadbalk,2017,all sections,26/09/2016,,triple superphosphate,"strips 11, 13, 14, 17 & 18",,agronomic fertilization process,4,,171,kg/ha,,,,,,"Applied TSP - strips 11, 13, 14, 17 & 18"
Broadbalk,2017,all sections,26/09/2016,,K* muriate of potash,strip 14,,agronomic fertilization process,4,,181,kg/ha,,,,,,Applied MOP - to strip 14
Broadbalk,2017,all sections,14/03/2017,,Applied Nitram @ 34.5% N,"strips 12, 17, 18 & 19 excluding Sections 2 and 3",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Applied Nitram @ 34.5%N - to strips 12, 17, 18 & 19 excluding Sections 2 and 3"
Broadbalk,2017,all sections,21/03/2017,,kieserite,"all sections, strips 5, 6, 7, 8, 9, 11, 12, 15, 16, 17, 18, 19 & 20",,agronomic fertilization process,4,,80,kg/ha,,,,,,"Applied Kieserite - to strips 5, 6, 7, 8, 9, 11, 12, 15, 16, 17, 18, 19 & 20; All Sections"
Broadbalk,2017,all sections,29/03/2017,,Applied Sulphate of Potash,"strips 5, 6, 7, 8, 9, 11, 12, 15, 16, 17, 18, 19 & 20,",,agronomic fertilization process,4,,217,kg/ha,,,,,,"Applied SOP - strips 5, 6, 7, 8, 9, 11, 12, 15, 16, 17, 18, 19 & 20, all Sections"
Broadbalk,2017,all sections,07/04/2017,,Applied Nitram @ 34.5% N,strip 19,,agronomic fertilization process,4,,139,kg/ha,,,,,,Applied Nitram @ 34.5%N - to strip 19;
Broadbalk,2017,all sections,07/04/2017,,Applied Nitram @ 34.5% N,"strips 7, 18",,agronomic fertilization process,4,,278,kg/ha,,,,,,"Applied Nitram @ 34.5%N - to strips 7, 18;"
Broadbalk,2017,all sections,07/04/2017,,Applied Nitram @ 34.5% N,"strips 2.1, 8, 12; Sections 0, 1, 4, 5, 6, 7, 8 & 9",,agronomic fertilization process,4,,417,kg/ha,,,,,,"Applied Nitram @ 34.5%N - to strips 2.1, 8, 12; Sections 0, 1, 4, 5, 6, 7, 8 & 9"
Broadbalk,2017,all sections,07/04/2017,,Applied Nitram @ 34.5% N,"strips 1, 9, 10, 11, 13, 14, 17, 20; Sections 0, 1, 4, 5, 6, 7, 8 & 9",,agronomic fertilization process,4,,556,kg/ha,,,,,,"Applied Nitram @ 34.5%N - to strips 1, 9, 10, 11, 13, 14, 17, 20; Sections 0, 1, 4, 5, 6, 7, 8 & 9"
Broadbalk,2017,all sections,07/04/2017,,Applied Nitram @ 34.5% N,strips 15,,agronomic fertilization process,4,,696,kg/ha,,,,,,Applied Nitram @ 34.5%N - to strips 15;
Broadbalk,2017,all sections,07/04/2017,,Applied Nitram @ 34.5% N,strips 16,,agronomic fertilization process,4,,835,kg/ha,,,,,,Applied Nitram @ 34.5%N - to strips 16;
Broadbalk,2017,all sections,08/05/2017,,Nitram applied,"to strips 12, 17, 18, 19;",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Applied Nitram - to strips 12, 17, 18, 19;"
Broadbalk,2017,forage maize,27/09/2016,,FYM applied,"to strips 2.1, 2.2; Not Section 2",,agronomic fertilization process,4,,35,t/ha,,,,,,"Applied FYM - to strips 2.1, 2.2; Not Section 2"
Broadbalk,2017,forage maize,08/05/2017,,Applied Nitram @ 34.5% N,strip 19 Section 3 only,,agronomic fertilization process,4,,139,kg/ha,,,,,,Applied Nitram @ 34.5%N - to strip 19; Section 3 only
Broadbalk,2017,forage maize,08/05/2017,,Applied Nitram @ 34.5% N,"strips 7, 18 Section 3 only",,agronomic fertilization process,4,,278,kg/ha,,,,,,"Applied Nitram @ 34.5%N - to strips 7, 18; Section 3 only"
Broadbalk,2017,forage maize,08/05/2017,,Applied Nitram @ 34.5% N,"strips 2.1, 8, 12; Section 3 only",,agronomic fertilization process,4,,417,kg/ha,,,,,,"Applied Nitram @ 34.5%N - to 2.1, 8, 12; Section 3 only"
Broadbalk,2017,forage maize,08/05/2017,,Applied Nitram @ 34.5% N,"strips 1, 9, 10, 11, 13, 14, 17 Section 3 only",,agronomic fertilization process,4,,556,kg/ha,,,,,,"Applied Nitram @ 34.5%N - to strips 1, 9, 10, 11, 13, 14, 17; Section 3 only"
Broadbalk,2017,forage maize,08/05/2017,,Applied Nitram @ 34.5% N,strips 15 Section 3 only,,agronomic fertilization process,4,,696,kg/ha,,,,,,Applied Nitram @ 34.5%N - to strips 15; Section 3 only
Broadbalk,2017,forage maize,08/05/2017,,Applied Nitram @ 34.5% N,strips 16 Section 3 only,,agronomic fertilization process,4,,835,kg/ha,,,,,,Applied Nitram @ 34.5%N - to strips 16; Section 3 only
Broadbalk,2017,forage maize,24/05/2017,,Applied Nitram @ 34.5% N,strip 19 Section 3 only,,agronomic fertilization process,4,,139,kg/ha,,,,,,Applied Nitram @ 34.5%N - to strip 19; Section 3 only
Broadbalk,2017,forage maize,24/05/2017,,Applied Nitram @ 34.5% N,strip 18 Section 3 only,,agronomic fertilization process,4,,278,kg/ha,,,,,,Applied Nitram @ 34.5%N - to strip 18; Section 3 only
Broadbalk,2017,forage maize,24/05/2017,,Applied Nitram @ 34.5% N,strip 12 Section 3 only,,agronomic fertilization process,4,,417,kg/ha,,,,,,Applied Nitram @ 34.5%N - to strip 12; Section 3 only
Broadbalk,2017,forage maize,24/05/2017,,Applied Nitram @ 34.5% N,strip 17 Section 3 only,,agronomic fertilization process,4,,556,kg/ha,,,,,,Applied Nitram @ 34.5%N - to strip 17; Section 3 only
Broadbalk,2017,winter wheat,27/09/2016,,FYM applied,"to strips 2.1, 2.2 excluding Section 2",,agronomic fertilization process,4,,35,t/ha,,,,,,"Applied FYM - to strips 2.1, 2.2 excluding Section 2"
