experiment,year,cropped section,new start date,new end date,operation,sections,method,operation type,flag,intensity,Amount,Units,water,water unit,variety,dressing,machine,orig_operation
Broadbalk,1982,fallow sections,12/05/1982,,springtine cultivated,,,tillage process,1,1,,,,,,,,
Broadbalk,1982,fallow sections,21/06/1982,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1982,fallow sections,30/06/1982,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1982,fallow sections,28/07/1982,,rotary harrowed,,,tillage process,1,1,,,,,,,,rotary harrowed
Broadbalk,1982,potatoes,16/04/1982,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1982,potatoes,20/04/1982,,spiked rotary cultivated,,,tillage process,1,1,,,,,,,,Spike rotary cultivated
Broadbalk,1982,potatoes,10/05/1982,,rotary ridged,,,tillage process,1,1,,,,,,,,rotary ridged
Broadbalk,1982,potatoes,21/08/1982,,Haulm mechanically destroyed,,,haulm destruction process,1,,,,,,,,,Haulm mechanically destroyed
Broadbalk,1982,potatoes,13/09/1982,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1982,winter wheat,14/10/1981,,rotary harrowed,,,tillage process,1,1,,,,,,,,rotary harrowed
Broadbalk,1982,winter wheat,20/08/1982,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1983,all sections,20/09/1982,,ploughed,,,tillage process,1,1,,,,,,,,
Broadbalk,1983,all sections,28/10/1982,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1983,cropped sections,04/11/1982,,rotary harrowed,,,tillage process,1,1,,,,,,,,"rotary harrowed, seed sown"
Broadbalk,1983,cropped sections,10/08/1983,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1983,fallow sections,10/02/1983,,chisel ploughed,,,tillage process,1,1,,,,,,,,Chisel ploughed
Broadbalk,1983,fallow sections,27/05/1983,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1983,fallow sections,17/06/1983,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1983,fallow sections,23/06/1983,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1983,fallow sections,13/07/1983,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1983,fallow sections,21/07/1983,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1983,potatoes,10/02/1983,,chisel ploughed,,,tillage process,1,1,,,,,,,,Chisel ploughed
Broadbalk,1983,potatoes,05/05/1983,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,
Broadbalk,1983,potatoes,10/05/1983,,rotary harrowed,,,tillage process,1,1,,,,,,,,rotary harrowed
Broadbalk,1983,potatoes,26/05/1983,,rotary ridged,,,tillage process,1,1,,,,,,,,rotary ridged
Broadbalk,1983,potatoes,30/08/1983,,Haulm mechanically destroyed,,,haulm destruction process,1,,,,,,,,,Haulm mechanically destroyed
Broadbalk,1983,potatoes,01/09/1983,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1984,all sections,09/09/1983,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1984,all sections,04/10/1983,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1984,cropped sections,06/10/1983,,rotary harrowed,,,tillage process,1,1,,,,,,,,"rotary harrowed, seed sown"
Broadbalk,1984,cropped sections,14/08/1984,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1984,fallow sections,13/12/1983,,chisel ploughed,,,tillage process,1,1,,,,,,,,Chisel ploughed
Broadbalk,1984,fallow sections,01/05/1984,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1984,fallow sections,08/05/1984,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1984,fallow sections,18/06/1984,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1984,fallow sections,25/06/1984,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1984,fallow sections,23/07/1984,,rotary cultivated,,,tillage process,1,1,,,,,,,,rotary cultivated
Broadbalk,1984,potatoes,03/09/1983,,Haulm mechanically destroyed,,,haulm destruction process,1,,,,,,,,,Haulm mechanically destroyed
Broadbalk,1984,potatoes,13/12/1983,,chisel ploughed,,,tillage process,1,1,,,,,,,,Chisel ploughed
Broadbalk,1984,potatoes,04/04/1984,,rotary harrowed,,,tillage process,1,1,,,,,,,,rotary harrowed
Broadbalk,1984,potatoes,10/04/1984,,rotary ridged,,,tillage process,1,1,,,,,,,,rotary ridged
Broadbalk,1984,potatoes,04/09/1984,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1985,all sections,01/10/1984,,ploughed,,,tillage process,1,1,,,,,,,,
Broadbalk,1985,all sections,16/10/1984,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1985,fallow sections,02/05/1985,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1985,fallow sections,16/05/1985,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1985,fallow sections,15/07/1985,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1985,fallow sections,02/08/1985,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1985,potatoes,03/09/1984,,Haulm mechanically destroyed,,,haulm destruction process,1,,,,,,,,,Haulm mechanically destroyed
Broadbalk,1985,potatoes,17/09/1985,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1985,winter wheat,06/09/1985,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1985,winter wheat,31/10/1984,,rotary harrowed,,,tillage process,1,1,,,,,,,,"rotary harrowed, seed sown"
Broadbalk,1986,all sections,26/09/1985,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1986,all sections,30/09/1985,,rotary harrowed,,,tillage process,1,1,,,,,,,,rotary harrowed
Broadbalk,1986,fallow sections,13/05/1986,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1986,fallow sections,06/06/1986,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1986,fallow sections,19/06/1986,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1986,fallow sections,04/07/1986,,cultivated with thistle bar attached,,,tillage process,1,1,,,,,,,,cultivated with thistle bar
Broadbalk,1986,fallow sections,28/07/1986,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1986,fallow sections,22/08/1986,,cultivated with thistle bar attached,,,tillage process,1,1,,,,,,,,cultivated with thistle bar
Broadbalk,1986,potatoes,15/09/1985,,Haulm mechanically destroyed,,,haulm destruction process,1,,,,,,,,,Haulm mechanically destroyed
Broadbalk,1986,potatoes,16/09/1986,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1986,winter wheat,02/09/1986,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1986,winter wheat,03/10/1985,,rotary harrowed,,,tillage process,1,1,,,,,,,,"rotary harrowed, seed sown"
Broadbalk,1987,all sections,08/10/1986,,ploughed,,,tillage process,1,1,,,,,,,,"Ploughed, disced, rotary harrowed"
Broadbalk,1987,all sections,08/10/1986,,disced,,,tillage process,1,,,,,,,,,
Broadbalk,1987,all sections,08/10/1986,,rotary harrowed,,,tillage process,1,,,,,,,,,
Broadbalk,1987,fallow sections,17/02/1987,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1987,fallow sections,27/04/1987,,rotary harrowed,,,tillage process,1,1,,,,,,,,rotary harrowed
Broadbalk,1987,fallow sections,28/04/1987,,deep-tine cultivated,,,tillage process,1,1,,,,,,,,Deep-tine cultivated
Broadbalk,1987,fallow sections,29/04/1987,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1987,fallow sections,30/06/1987,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1987,potatoes,17/02/1987,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1987,potatoes,16/04/1987,,rotary harrowed,,,tillage process,1,1,,,,,,,,rotary harrowed
Broadbalk,1987,potatoes,27/04/1987,,rotary ridged,,,tillage process,1,1,,,,,,,,rotary ridged
Broadbalk,1987,potatoes,23/09/1987,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1987,winter wheat,05/09/1986,,straw chopped,section 0,,residue management process,1,,,,,,,,,Straw chopped sections 0
Broadbalk,1987,winter wheat,08/09/1987,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1987,winter wheat,10/10/1986,,rotary harrowed,,,tillage process,1,1,,,,,,,,"rotary harrowed, seed sown"
Broadbalk,1988,all sections,30/09/1987,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1988,fallow sections,29/04/1988,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1988,fallow sections,13/05/1988,,cultivated by rotary grubber,,,tillage process,1,1,,,,,,,,cultivated by rotary grubber
Broadbalk,1988,fallow sections,13/06/1988,,cultivated by rotary grubber,,,tillage process,1,1,,,,,,,,cultivated by rotary grubber
Broadbalk,1988,fallow sections,15/07/1988,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1988,fallow sections,29/07/1988,,disced,,,tillage process,1,1,,,,,,,,disced and rolled
Broadbalk,1988,fallow sections,29/07/1988,,rolled,,,tillage process,1,1,,,,,,,,
Broadbalk,1988,fallow sections,01/08/1988,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1988,potatoes,05/09/1987,,Haulm mechanically destroyed,,,haulm destruction process,1,,,,,,,,,Haulm mechanically destroyed
Broadbalk,1988,potatoes,08/04/1988,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated% rotary harrowed
Broadbalk,1988,potatoes,08/04/1988,,rotary harrowed,,,tillage process,1,1,,,,,,,,
Broadbalk,1988,potatoes,25/04/1988,,rotary ridged,,,tillage process,1,1,,,,,,,,rotary ridged
Broadbalk,1988,potatoes,15/09/1988,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1988,winter wheat,05/09/1988,,combine harvested brimstone,except sections 9,,harvesting process,1,,,,,,,,,combine harvested Brimstone (except sections 9)
Broadbalk,1988,winter wheat,06/09/1988,,combine harvested brimstone,section 9,,harvesting process,1,,,,,,,,,"combine harvested Brimstone sections 9), Squareheads Master"
Broadbalk,1988,winter wheat,06/09/1988,,combine harvested squareheads master,,,harvesting process,1,,,,,,,,,
Broadbalk,1988,winter wheat,09/09/1987,,straw chopped,section 0,,residue management process,1,,,,,,,,,Straw chopped sections 0
Broadbalk,1988,winter wheat,05/11/1987,,rotary harrowed,,,tillage process,1,1,,,,,,,,"rotary harrowed, Brimstone seed sown"
Broadbalk,1988,winter wheat,06/11/1987,,rotary harrowed,,,tillage process,1,1,,,,,,,,"rotary harrowed, Squareheads Master seed sown"
Broadbalk,1989,all sections,14/10/1988,,ploughed,,,tillage process,1,1,,,,,,,,
Broadbalk,1989,all sections,24/10/1988,,rotary harrowed,,,tillage process,1,1,,,,,,,,rotary harrowed
Broadbalk,1989,fallow sections,09/05/1989,,rotary cultivated,,,tillage process,1,1,,,,,,,,rotary cultivated
Broadbalk,1989,fallow sections,19/06/1989,,rotary cultivated,,,tillage process,1,1,,,,,,,,rotary cultivated
Broadbalk,1989,fallow sections,12/07/1989,,cultivated with thistle bar attached,,,tillage process,1,1,,,,,,,,cultivated with thistle bar
Broadbalk,1989,potatoes,05/09/1988,,Haulm mechanically destroyed,,,haulm destruction process,1,,,,,,,,,Haulm mechanically destroyed
Broadbalk,1989,potatoes,29/03/1989,,deep-tine cultivated,,,tillage process,1,1,,,,,,,,Deep-tine cultivated
Broadbalk,1989,potatoes,24/04/1989,,rotary harrowed,,,tillage process,1,1,,,,,,,,rotary harrowed
Broadbalk,1989,potatoes,25/05/1989,,rotary ridged,,,tillage process,1,1,,,,,,,,rotary ridged
Broadbalk,1989,potatoes,12/09/1989,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1989,winter wheat,09/09/1988,,straw chopped,section 0,,residue management process,1,,,,,,,,,Straw chopped sections 0
Broadbalk,1989,winter wheat,26/10/1988,,rotary harrowed,,,tillage process,1,1,,,,,,,,"rotary harrowed, Brimstone seed sown"
Broadbalk,1989,winter wheat,27/10/1988,,rotary harrowed,,,tillage process,1,1,,,,,,,,"rotary harrowed, Squareheads Master seed sown"
Broadbalk,1989,winter wheat,07/08/1989,,combine harvested brimstone,,,harvesting process,1,,,,,,,,,combine harvested Brimstone
Broadbalk,1989,winter wheat,08/08/1989,,combine harvested squareheads master,,,harvesting process,1,,,,,,,,,Squareheads Master
Broadbalk,1990,all sections,28/09/1989,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1990,all sections,07/10/1989,,spiked rotary cultivated,,,tillage process,1,1,,,,,,,,Spike rotary cultivated
Broadbalk,1990,all sections,09/10/1989,,spiked rotary cultivated,,,tillage process,1,1,,,,,,,,"Spiked rotary cultivated, rotary harrowed"
Broadbalk,1990,all sections,09/10/1989,,rotary harrowed,,,tillage process,1,,,,,,,,,
Broadbalk,1990,fallow sections,24/11/1989,,deep-tine cultivated,,,tillage process,1,1,,,,,,,,Deep-tine cultivated
Broadbalk,1990,fallow sections,23/04/1990,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1990,fallow sections,17/05/1990,,cultivated by rotary grubber,,,tillage process,1,1,,,,,,,,cultivated by rotary grubber
Broadbalk,1990,fallow sections,29/06/1990,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1990,fallow sections,17/07/1990,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1990,potatoes,06/09/1989,,Haulm mechanically destroyed,,,haulm destruction process,1,,,,,,,,,Haulm mechanically destroyed
Broadbalk,1990,potatoes,24/11/1989,,deep-tine cultivated,,,tillage process,1,1,,,,,,,,Deep-tine cultivated
Broadbalk,1990,potatoes,05/04/1990,,rotary harrowed,,,tillage process,1,1,,,,,,,,rotary harrowed
Broadbalk,1990,potatoes,05/04/1990,,rotary ridged,,,tillage process,1,1,,,,,,,,rotary ridged
Broadbalk,1990,potatoes,21/09/1990,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1990,winter wheat,11/10/1989,,rotary harrowed,,,tillage process,1,1,,,,,,,,"rotary harrowed, all seed sown"
Broadbalk,1990,winter wheat,08/08/1990,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1990,winter wheat,16/08/1990,,straw chopped,section 0,,residue management process,1,,,,,,,,,Straw chopped sections 0
Broadbalk,1991,all sections,09/10/1990,,ploughed,,,tillage process,1,1,,,,,,,,
Broadbalk,1991,all sections,09/10/1990,,furrow pressed,,,tillage process,1,1,,,,,,,,
Broadbalk,1991,all sections,15/10/1990,,rotary harrowed,,,tillage process,1,1,,,,,,,,rotary harrowed
Broadbalk,1991,fallow sections,14/12/1990,,deep-tine cultivated,,,tillage process,1,1,,,,,,,,Deep-tine cultivated
Broadbalk,1991,fallow sections,25/04/1991,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1991,fallow sections,21/06/1991,,cultivated by rotary grubber,,,tillage process,1,1,,,,,,,,cultivated by rotary grubber
Broadbalk,1991,fallow sections,08/07/1991,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1991,potatoes,14/12/1990,,deep-tine cultivated,,,tillage process,1,1,,,,,,,,Deep-tine cultivated
Broadbalk,1991,potatoes,16/04/1991,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1991,potatoes,17/04/1991,,rotary harrowed,,,tillage process,1,1,,,,,,,,rotary harrowed
Broadbalk,1991,potatoes,09/05/1991,,rotary ridged,,,tillage process,1,1,,,,,,,,rotary ridged
Broadbalk,1991,potatoes,28/08/1991,,Haulm mechanically destroyed,,,haulm destruction process,1,,,,,,,,,Haulm mechanically destroyed
Broadbalk,1991,potatoes,24/09/1991,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1991,winter wheat,16/10/1990,,rotary harrowed,,,tillage process,1,1,,,,,,,,"rotary harrowed, seed sown"
Broadbalk,1991,winter wheat,14/08/1991,,straw chopped,section 0,,residue management process,1,,,,,,,,,Straw chopped sections 0
Broadbalk,1991,winter wheat,25/08/1991,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1992,all sections,11/10/1991,,ploughed and furrow pressed,,,tillage process,1,1,,,,,,,,ploughed and furrow pressed
Broadbalk,1992,fallow sections,15/01/1992,,chisel ploughed,,,tillage process,1,1,,,,,,,,Chisel ploughed
Broadbalk,1992,fallow sections,13/04/1992,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1992,fallow sections,18/05/1992,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1992,fallow sections,25/06/1992,,cultivated by rotary grubber,,,tillage process,1,1,,,,,,,,cultivated by rotary grubber
Broadbalk,1992,potatoes,15/01/1992,,chisel ploughed,,,tillage process,1,1,,,,,,,,Chisel ploughed
Broadbalk,1992,potatoes,13/04/1992,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1992,potatoes,23/04/1992,,rotary harrowed,,,tillage process,1,1,,,,,,,,rotary harrowed
Broadbalk,1992,potatoes,06/08/1992,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1992,potatoes,22/09/1992,,Haulm mechanically destroyed,,,haulm destruction process,1,,,,,,,,,Haulm mechanically destroyed
Broadbalk,1992,potatoes,02/10/1992,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1992,winter wheat,31/08/1991,,straw chopped,section 0,,residue management process,1,,,,,,,,,Straw chopped section 0 only
Broadbalk,1992,winter wheat,14/10/1991,,rotary harrowed,cropped sections,,tillage process,1,1,,,,,,,,rotary harrowed. cropped sections:
Broadbalk,1992,winter wheat,15/10/1991,,rotary harrowed,,,tillage process,1,1,,,,,,,,"rotary harrowed, Apollo, dressed Fonofos seed Treatment, drilled at 200 kg"
Broadbalk,1992,winter wheat,16/10/1991,,rolled,,,tillage process,1,1,,,,,,,,rolled
Broadbalk,1993,all sections,15/10/1992,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1993,all sections,19/10/1992,,rotary harrowed,plots 21 to 11,,tillage process,1,1,,,,,,,,"rotary harrowed, plots 21 to 11"
Broadbalk,1993,fallow sections,12/02/1993,,chisel ploughed,,,tillage process,1,1,,,,,,,,Chisel ploughed
Broadbalk,1993,fallow sections,24/06/1993,,cultivated by rotary grubber,,,tillage process,1,1,,,,,,,,cultivated by rotary grubber
Broadbalk,1993,fallow sections,18/10/1993,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1993,potatoes,12/02/1993,,chisel ploughed,,,tillage process,1,1,,,,,,,,Chisel ploughed
Broadbalk,1993,potatoes,28/04/1993,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1993,potatoes,05/05/1993,,rotary harrowed,,,tillage process,1,2,,,,,,,,rotary harrowed twice
Broadbalk,1993,potatoes,14/05/1993,,rotary ridged,,,tillage process,1,1,,,,,,,,rotary ridged
Broadbalk,1993,potatoes,24/05/1993,,cultivated by rotary grubber,,,tillage process,1,1,,,,,,,,cultivated by rotary grubber
Broadbalk,1993,potatoes,23/09/1993,,Haulm mechanically destroyed,,,haulm destruction process,1,,,,,,,,,Haulm mechanically destroyed
Broadbalk,1993,potatoes,18/10/1993,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1993,winter wheat,07/08/1992,,straw chopped,section 0,,residue management process,1,,,,,,,,,Straw chopped section 0 only
Broadbalk,1993,winter wheat,04/11/1992,,heavy springtine cultivated,plots 01 & 12-20,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated plots 01 & 12-20
Broadbalk,1993,winter wheat,06/11/1992,,rotary harrowed,,,tillage process,1,1,,,,,,,,"rotary harrowed, Apollo, dressed Fonofos seed Treatment, drilled at 380 seeds/m2"
Broadbalk,1993,winter wheat,19/03/1993,,rolled,,,tillage process,1,1,,,,,,,,rolled
Broadbalk,1993,winter wheat,17/08/1993,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1994,all sections,28/10/1993,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1994,fallow sections,28/04/1994,,heavy springtine cultivated,,,tillage process,1,2,,,,,,,,Heavy spring-tine cultivated twice
Broadbalk,1994,fallow sections,16/06/1994,,cultivated by rotary grubber,,,tillage process,1,1,,,,,,,,cultivated by rotary grubber
Broadbalk,1994,fallow sections,07/07/1994,,cultivated by rotary grubber,,,tillage process,1,1,,,,,,,,cultivated by rotary grubber
Broadbalk,1994,fallow sections,06/10/1994,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1994,potatoes,28/04/1994,,heavy springtine cultivated,,,tillage process,1,2,,,,,,,,Heavy spring-tine cultivated twice
Broadbalk,1994,potatoes,28/04/1994,,rotary harrowed,,,tillage process,1,1,,,,,,,,rotary harrowed
Broadbalk,1994,potatoes,16/05/1994,,rotary ridged,,,tillage process,1,1,,,,,,,,rotary ridged
Broadbalk,1994,potatoes,06/10/1994,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1994,winter wheat,19/08/1993,,straw chopped,section 0,,residue management process,1,,,,,,,,,Straw chopped section 0 only
Broadbalk,1994,winter wheat,02/11/1993,,rotary harrowed,cropped sections,,tillage process,1,2,,,,,,,,"rotary harrowed, twice. cropped sections:"
Broadbalk,1994,winter wheat,03/11/1993,,rotary harrowed,,,tillage process,1,1,,,,,,,,"rotary harrowed, Apollo, dressed Fonofos seed Treatment, drilled at 380 seeds/m2"
Broadbalk,1994,winter wheat,22/08/1994,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1995,all sections,13/10/1994,,ploughed and furrow pressed,,,tillage process,1,1,,,,,,,,ploughed and furrow pressed
Broadbalk,1995,fallow sections,30/08/1994,,straw baled,,,baling process,1,,,,,,,,,Baled straw
Broadbalk,1995,fallow sections,24/04/1995,,heavy springtine cultivated,,,tillage process,1,2,,,,,,,,Heavy spring-tine cultivated twice
Broadbalk,1995,fallow sections,09/06/1995,,cultivated by rotary grubber,,,tillage process,1,1,,,,,,,,cultivated by rotary grubber
Broadbalk,1995,fallow sections,17/07/1995,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1995,fallow sections,15/09/1995,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1995,potatoes,12/09/1994,,topped weeds,,,mowing process,1,,,,,,,,,Weeds topped
Broadbalk,1995,potatoes,24/04/1995,,heavy springtine cultivated,,,tillage process,1,2,,,,,,,,Heavy spring-tine cultivated twice
Broadbalk,1995,potatoes,24/04/1995,,rotary harrowed,,,tillage process,1,1,,,,,,,,rotary harrowed
Broadbalk,1995,potatoes,04/05/1995,,rotary ridged,,,tillage process,1,1,,,,,,,,rotary ridged
Broadbalk,1995,potatoes,24/08/1995,,Haulm pulverized,,,residue management process,1,,,,,,,,,Haulm pulverized
Broadbalk,1995,potatoes,15/09/1995,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1995,winter wheat,24/08/1994,,straw chopped,section 0,,residue management process,1,,,,,,,,,Straw chopped section 0 only
Broadbalk,1995,winter wheat,30/08/1994,,straw baled,"sections 1, 2, 3, 5, 6, and 9)",,baling process,1,,,,,,,,,"Straw baled sections 1, 2, 3, 5, 6, and 9)"
Broadbalk,1995,winter wheat,12/09/1994,,topped weeds,section 8,,mowing process,1,,,,,,,,,Weeds topped sections 8 only)
Broadbalk,1995,winter wheat,16/11/1994,,rotary harrowed,,,tillage process,1,1,,,,,,,,"rotary harrowed, Apollo, dressed few Kotol, drilled at 380 seeds/m2"
Broadbalk,1995,winter wheat,18/07/1995,,Pulled wild oats by hand,,,hand picking process,1,,,,,,,,,Pulled wild oats by hand
Broadbalk,1995,winter wheat,06/08/1995,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1996,all sections,29/09/1995,,ploughed and furrow pressed,,,tillage process,1,1,,,,,,,,ploughed and furrow pressed
Broadbalk,1996,potatoes,24/04/1996,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1996,potatoes,30/04/1996,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1996,potatoes,01/05/1996,,rotary harrowed,,,tillage process,1,1,,,,,,,,rotary harrowed
Broadbalk,1996,potatoes,31/05/1996,,rotary ridged,,,tillage process,1,1,,,,,,,,rotary ridged
Broadbalk,1996,potatoes,12/09/1996,,Haulm pulverized,,,residue management process,1,,,,,,,,,Haulm pulverized
Broadbalk,1996,potatoes,24/09/1996,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1996,winter oats,11/08/1995,,straw baled,,,baling process,1,,,,,,,,,Baled straw
Broadbalk,1996,winter oats,12/10/1995,,rotary harrowed,,,tillage process,1,1,,,,,,,,"rotary harrowed, Image, dressed Vitaflo extra, drilled at 350 seeds/m2, rolled"
Broadbalk,1996,winter oats,12/10/1995,,rolled,,,tillage process,1,1,,,,,,,,
Broadbalk,1996,winter oats,05/08/1996,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1996,winter wheat,11/08/1995,,straw chopped,,,residue management process,1,,,,,,,,,"Straw cropped sections 0 only), straw baled sections 1, 2, 6, 7, 8 and 9)"
Broadbalk,1996,winter wheat,11/08/1995,,straw baled,"sections 1, 2, 6, 7, 8 and 9",,baling process,1,,,,,,,,,
Broadbalk,1996,winter wheat,09/10/1995,,springtine cultivated,cropped sections,,tillage process,1,1,,,,,,,,Spring-tine cultivated. cropped sections:
Broadbalk,1996,winter wheat,11/10/1995,,rotary harrowed,,,tillage process,1,1,,,,,,,,"rotary harrowed, Hereward, dressed Fonofos seed Treatment, drilled at 380 seeds/m2"
Broadbalk,1996,winter wheat,12/10/1995,,rolled,,,tillage process,1,1,,,,,,,,rolled
Broadbalk,1996,winter wheat,16/08/1996,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1997,all sections,28/09/1996,,ploughed and furrow pressed,,,tillage process,1,1,,,,,,,,ploughed and furrow pressed
Broadbalk,1997,all sections,14/10/1996,,rotary harrowed,,,tillage process,1,1,,,,,,,,rotary harrowed
Broadbalk,1997,winter oats,20/08/1996,,straw baled,,,baling process,1,,,,,,,,,wheat straw baled
Broadbalk,1997,winter oats,20/08/1996,,straw baled,,,baling process,1,,,,,,,,,Baled straw
